2025-10-28 03:25:30: Price=$4215.85, Position=No position, Balance=1001.97 USDC
2025-10-28 19:27:29: Price=$4118.25, Position=No position, Balance=1001.97 USDC
2025-10-28 19:28:17: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:28:30: Price=$4119.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:29:17: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:29:30: Price=$4119.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:30:18: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:30:30: Price=$4119.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:31:19: Price=$114553.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:31:32: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:32:19: Price=$114553.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:32:32: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:33:19: Price=$114553.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:33:32: Price=$4119.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:34:21: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:34:34: Price=$4123.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:35:21: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:35:34: Price=$4123.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:36:21: Price=$114579.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:36:34: Price=$4123.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:37:22: Price=$114589.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:37:35: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:38:22: Price=$114589.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:38:35: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:39:22: Price=$114589.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:39:35: Price=$4126.95, Position=No position, Balance=1001.97 USDC
2025-10-28 19:40:24: Price=$114531.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:40:37: Price=$4121.85, Position=No position, Balance=1001.97 USDC
2025-10-28 19:41:24: Price=$114531.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:41:37: Price=$4121.85, Position=No position, Balance=1001.97 USDC
2025-10-28 19:42:24: Price=$114531.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:42:37: Price=$4121.85, Position=No position, Balance=1001.97 USDC
2025-10-28 19:43:25: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:43:39: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:44:25: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:44:39: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:45:25: Price=$114508.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:45:39: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:46:27: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:46:40: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:47:27: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:47:40: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:48:27: Price=$114474.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:48:40: Price=$4117.45, Position=No position, Balance=1001.97 USDC
2025-10-28 19:49:28: Price=$114445.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:49:42: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:50:28: Price=$114445.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:50:42: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:51:28: Price=$114445.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:51:42: Price=$4113.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:52:30: Price=$114457.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:52:44: Price=$4114.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:53:30: Price=$114457.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:53:44: Price=$4114.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:54:30: Price=$114457.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:54:44: Price=$4114.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:55:32: Price=$114336.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:55:46: Price=$4110.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:56:32: Price=$114336.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:56:46: Price=$4110.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:57:32: Price=$114336.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:57:46: Price=$4110.05, Position=No position, Balance=1001.97 USDC
2025-10-28 19:58:33: Price=$114365.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:58:48: Price=$4112.55, Position=No position, Balance=1001.97 USDC
2025-10-28 19:59:33: Price=$114365.50, Position=No position, Balance=1001.97 USDC
2025-10-28 19:59:48: Price=$4112.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:00:33: Price=$114365.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:00:48: Price=$4112.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:01:35: Price=$114361.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:01:50: Price=$4110.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:02:35: Price=$114361.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:02:50: Price=$4110.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:03:35: Price=$114361.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:03:50: Price=$4110.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:04:37: Price=$114328.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:04:51: Price=$4109.05, Position=No position, Balance=1001.97 USDC
2025-10-28 20:05:37: Price=$114328.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:05:51: Price=$4109.05, Position=No position, Balance=1001.97 USDC
2025-10-28 20:06:37: Price=$114328.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:06:51: Price=$4109.05, Position=No position, Balance=1001.97 USDC
2025-10-28 20:07:39: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:07:53: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:08:39: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:08:53: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:09:39: Price=$114324.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:09:53: Price=$4109.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:10:40: Price=$114301.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:10:54: Price=$4111.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:11:40: Price=$114301.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:11:54: Price=$4111.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:12:40: Price=$114301.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:12:54: Price=$4111.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:13:42: Price=$114296.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:13:56: Price=$4113.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:14:42: Price=$114296.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:14:56: Price=$4113.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:15:42: Price=$114296.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:15:56: Price=$4113.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:16:43: Price=$114263.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:16:57: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:17:43: Price=$114263.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:17:57: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:18:43: Price=$114263.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:18:57: Price=$4108.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:19:45: Price=$114236.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:19:59: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 20:20:45: Price=$114236.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:20:59: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 20:21:45: Price=$114236.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:21:59: Price=$4109.95, Position=No position, Balance=1001.97 USDC
2025-10-28 20:22:46: Price=$114200.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:23:01: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:23:46: Price=$114200.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:24:01: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:24:46: Price=$114200.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:25:01: Price=$4105.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:25:48: Price=$114163.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:26:02: Price=$4101.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:26:48: Price=$114163.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:27:02: Price=$4101.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:27:48: Price=$114163.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:28:02: Price=$4101.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:28:50: Price=$114174.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:29:04: Price=$4102.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:29:50: Price=$114174.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:30:04: Price=$4102.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:30:50: Price=$114174.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:31:04: Price=$4102.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:31:51: Price=$114267.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:32:05: Price=$4106.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:32:51: Price=$114267.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:33:05: Price=$4106.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:33:51: Price=$114267.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:34:05: Price=$4106.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:34:53: Price=$114185.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:35:07: Price=$4100.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:35:53: Price=$114185.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:36:07: Price=$4100.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:36:53: Price=$114185.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:37:07: Price=$4100.85, Position=No position, Balance=1001.97 USDC
2025-10-28 20:37:54: Price=$114282.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:38:08: Price=$4107.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:38:54: Price=$114282.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:39:08: Price=$4107.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:39:54: Price=$114282.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:40:08: Price=$4107.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:40:56: Price=$114352.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:41:10: Price=$4110.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:41:56: Price=$114352.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:42:10: Price=$4110.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:42:56: Price=$114352.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:43:10: Price=$4110.35, Position=No position, Balance=1001.97 USDC
2025-10-28 20:43:58: Price=$114366.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:44:12: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 20:44:58: Price=$114366.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:45:12: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 20:45:58: Price=$114366.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:46:12: Price=$4110.25, Position=No position, Balance=1001.97 USDC
2025-10-28 20:47:00: Price=$114520.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:47:14: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:48:00: Price=$114520.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:48:14: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:49:00: Price=$114520.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:49:14: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:50:02: Price=$114493.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:50:16: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:51:02: Price=$114493.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:51:16: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:52:02: Price=$114493.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:52:16: Price=$4121.45, Position=No position, Balance=1001.97 USDC
2025-10-28 20:53:04: Price=$114409.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:53:17: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:54:04: Price=$114409.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:54:17: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:55:04: Price=$114409.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:55:17: Price=$4119.15, Position=No position, Balance=1001.97 USDC
2025-10-28 20:56:05: Price=$114490.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:56:19: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:57:05: Price=$114490.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:57:19: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:58:05: Price=$114490.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:58:19: Price=$4124.55, Position=No position, Balance=1001.97 USDC
2025-10-28 20:59:07: Price=$114485.50, Position=No position, Balance=1001.97 USDC
2025-10-28 20:59:21: Price=$4122.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:00:07: Price=$114485.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:00:21: Price=$4122.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:01:07: Price=$114485.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:01:21: Price=$4122.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:02:09: Price=$114489.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:02:22: Price=$4127.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:03:09: Price=$114489.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:03:22: Price=$4127.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:04:09: Price=$114489.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:04:22: Price=$4127.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:05:10: Price=$114616.00, Position=No position, Balance=1001.97 USDC
2025-10-28 21:05:24: Price=$4131.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:06:10: Price=$114616.00, Position=No position, Balance=1001.97 USDC
2025-10-28 21:06:24: Price=$4131.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:07:10: Price=$114616.00, Position=No position, Balance=1001.97 USDC
2025-10-28 21:07:24: Price=$4131.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:08:12: Price=$114639.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:08:26: Price=$4129.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:09:12: Price=$114639.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:09:26: Price=$4129.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:10:12: Price=$114639.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:10:26: Price=$4129.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:11:13: Price=$114749.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:11:27: Price=$4131.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:12:13: Price=$114749.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:12:27: Price=$4131.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:13:13: Price=$114749.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:13:27: Price=$4131.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:14:15: Price=$114758.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:14:29: Price=$4128.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:15:15: Price=$114758.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:15:29: Price=$4128.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:16:15: Price=$114758.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:16:29: Price=$4128.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:17:17: Price=$114950.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:17:30: Price=$4138.25, Position=No position, Balance=1001.97 USDC
2025-10-28 21:18:17: Price=$114950.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:18:30: Price=$4138.25, Position=No position, Balance=1001.97 USDC
2025-10-28 21:19:17: Price=$114950.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:19:30: Price=$4138.25, Position=No position, Balance=1001.97 USDC
2025-10-28 21:20:18: Price=$114929.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:20:32: Price=$4137.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:21:18: Price=$114929.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:21:32: Price=$4137.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:22:18: Price=$114929.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:22:32: Price=$4137.55, Position=No position, Balance=1001.97 USDC
2025-10-28 21:23:20: Price=$115045.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:23:34: Price=$4147.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:24:20: Price=$115045.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:24:34: Price=$4147.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:25:20: Price=$115045.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:25:34: Price=$4147.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:26:22: Price=$115084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:26:35: Price=$4144.30, Position=No position, Balance=1001.97 USDC
2025-10-28 21:27:22: Price=$115084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:27:35: Price=$4144.30, Position=No position, Balance=1001.97 USDC
2025-10-28 21:28:22: Price=$115084.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:28:35: Price=$4144.30, Position=No position, Balance=1001.97 USDC
2025-10-28 21:29:24: Price=$115156.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:29:37: Price=$4141.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:30:24: Price=$115156.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:30:37: Price=$4141.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:31:24: Price=$115156.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:31:37: Price=$4141.05, Position=No position, Balance=1001.97 USDC
2025-10-28 21:32:25: Price=$115014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:32:38: Price=$4139.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:33:25: Price=$115014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:33:38: Price=$4139.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:34:25: Price=$115014.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:34:38: Price=$4139.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:35:28: Price=$115030.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:35:40: Price=$4138.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:36:28: Price=$115030.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:36:40: Price=$4138.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:37:28: Price=$115030.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:37:40: Price=$4138.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:38:29: Price=$115070.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:38:41: Price=$4136.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:39:29: Price=$115070.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:39:41: Price=$4136.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:40:29: Price=$115070.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:40:42: Price=$4136.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:41:31: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:41:43: Price=$4148.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:42:31: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:42:43: Price=$4148.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:43:31: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:43:43: Price=$4148.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:44:33: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:44:45: Price=$4151.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:45:33: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:45:45: Price=$4151.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:46:33: Price=$115091.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:46:45: Price=$4151.95, Position=No position, Balance=1001.97 USDC
2025-10-28 21:47:35: Price=$115410.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:47:46: Price=$4157.35, Position=No position, Balance=1001.97 USDC
2025-10-28 21:48:35: Price=$115410.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:48:46: Price=$4157.35, Position=No position, Balance=1001.97 USDC
2025-10-28 21:49:35: Price=$115410.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:49:46: Price=$4157.35, Position=No position, Balance=1001.97 USDC
2025-10-28 21:50:36: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:50:48: Price=$4160.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:51:36: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:51:48: Price=$4160.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:52:36: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:52:48: Price=$4160.65, Position=No position, Balance=1001.97 USDC
2025-10-28 21:53:38: Price=$115442.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:53:50: Price=$4156.85, Position=No position, Balance=1001.97 USDC
2025-10-28 21:54:38: Price=$115442.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:54:50: Price=$4156.85, Position=No position, Balance=1001.97 USDC
2025-10-28 21:55:38: Price=$115442.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:55:50: Price=$4156.85, Position=No position, Balance=1001.97 USDC
2025-10-28 21:56:40: Price=$115450.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:56:52: Price=$4155.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:57:40: Price=$115450.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:57:52: Price=$4155.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:58:40: Price=$115450.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:58:52: Price=$4155.15, Position=No position, Balance=1001.97 USDC
2025-10-28 21:59:42: Price=$115532.50, Position=No position, Balance=1001.97 USDC
2025-10-28 21:59:53: Price=$4156.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:00:42: Price=$115532.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:00:53: Price=$4156.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:01:42: Price=$115532.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:01:53: Price=$4156.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:02:43: Price=$115537.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:02:55: Price=$4156.65, Position=No position, Balance=1001.97 USDC
2025-10-28 22:03:43: Price=$115537.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:03:55: Price=$4156.65, Position=No position, Balance=1001.97 USDC
2025-10-28 22:04:43: Price=$115537.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:04:55: Price=$4156.65, Position=No position, Balance=1001.97 USDC
2025-10-28 22:05:45: Price=$115556.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:05:57: Price=$4149.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:06:45: Price=$115556.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:06:57: Price=$4149.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:07:45: Price=$115556.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:07:57: Price=$4149.95, Position=No position, Balance=1001.97 USDC
2025-10-28 22:08:47: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:08:59: Price=$4146.45, Position=No position, Balance=1001.97 USDC
2025-10-28 22:09:47: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:09:59: Price=$4146.45, Position=No position, Balance=1001.97 USDC
2025-10-28 22:10:47: Price=$115462.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:10:59: Price=$4146.45, Position=No position, Balance=1001.97 USDC
2025-10-28 22:11:49: Price=$115492.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:12:01: Price=$4146.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:12:49: Price=$115492.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:13:01: Price=$4146.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:13:49: Price=$115492.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:14:01: Price=$4146.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:14:50: Price=$115800.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:15:03: Price=$4164.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:15:50: Price=$115800.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:16:03: Price=$4164.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:16:50: Price=$115800.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:17:03: Price=$4164.15, Position=No position, Balance=1001.97 USDC
2025-10-28 22:17:52: Price=$115889.50, Position=No position, Balance=1001.97 USDC
2025-10-28 22:18:05: Price=$4162.85, Position=No position, Balance=1001.97 USDC
2025-10-28 22:18:52: Price=$115889.50, Position=No position, Balance=1001.97 USDC
