2025-10-31 07:51:58: Price=$4033.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:02:05: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:03:05: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:04:05: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:05:06: Price=$3954.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:06:06: Price=$3954.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:07:06: Price=$3954.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:08:08: Price=$3956.20, Position=No position, Balance=1001.97 USDC
2025-11-05 14:09:08: Price=$3956.20, Position=No position, Balance=1001.97 USDC
2025-11-05 14:10:08: Price=$3956.20, Position=No position, Balance=1001.97 USDC
2025-11-05 14:11:09: Price=$3955.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:12:09: Price=$3955.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:13:09: Price=$3955.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:14:11: Price=$3953.90, Position=No position, Balance=1001.97 USDC
2025-11-05 14:15:11: Price=$3953.90, Position=No position, Balance=1001.97 USDC
2025-11-05 14:16:11: Price=$3953.90, Position=No position, Balance=1001.97 USDC
2025-11-05 14:17:12: Price=$3954.15, Position=No position, Balance=1001.97 USDC
2025-11-05 14:18:12: Price=$3954.15, Position=No position, Balance=1001.97 USDC
2025-11-05 14:19:12: Price=$3954.15, Position=No position, Balance=1001.97 USDC
2025-11-05 14:20:14: Price=$3956.35, Position=No position, Balance=1001.97 USDC
2025-11-05 14:21:14: Price=$3956.35, Position=No position, Balance=1001.97 USDC
2025-11-05 14:22:14: Price=$3956.35, Position=No position, Balance=1001.97 USDC
2025-11-05 14:23:15: Price=$3953.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:24:15: Price=$3953.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:25:15: Price=$3953.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:26:17: Price=$3956.25, Position=No position, Balance=1001.97 USDC
2025-11-05 14:27:17: Price=$3956.25, Position=No position, Balance=1001.97 USDC
2025-11-05 14:28:17: Price=$3956.25, Position=No position, Balance=1001.97 USDC
2025-11-05 14:29:18: Price=$3955.00, Position=No position, Balance=1001.97 USDC
2025-11-05 14:30:18: Price=$3955.00, Position=No position, Balance=1001.97 USDC
2025-11-05 14:31:18: Price=$3955.00, Position=No position, Balance=1001.97 USDC
2025-11-05 14:32:20: Price=$3955.95, Position=No position, Balance=1001.97 USDC
2025-11-05 14:33:20: Price=$3955.95, Position=No position, Balance=1001.97 USDC
2025-11-05 14:34:20: Price=$3955.95, Position=No position, Balance=1001.97 USDC
2025-11-05 14:35:22: Price=$3958.85, Position=No position, Balance=1001.97 USDC
2025-11-05 14:36:22: Price=$3958.85, Position=No position, Balance=1001.97 USDC
2025-11-05 14:37:22: Price=$3958.85, Position=No position, Balance=1001.97 USDC
2025-11-05 14:38:23: Price=$3959.75, Position=No position, Balance=1001.97 USDC
2025-11-05 14:39:23: Price=$3959.75, Position=No position, Balance=1001.97 USDC
2025-11-05 14:40:23: Price=$3959.75, Position=No position, Balance=1001.97 USDC
2025-11-05 14:41:24: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:42:24: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:43:25: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:44:26: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:45:26: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:46:26: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:47:27: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:48:27: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:49:27: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 14:50:29: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:51:29: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:52:29: Price=$3960.60, Position=No position, Balance=1001.97 USDC
2025-11-05 14:53:31: Price=$3958.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:54:31: Price=$3958.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:55:31: Price=$3958.05, Position=No position, Balance=1001.97 USDC
2025-11-05 14:56:32: Price=$3958.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:57:32: Price=$3958.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:58:32: Price=$3958.40, Position=No position, Balance=1001.97 USDC
2025-11-05 14:59:34: Price=$3957.35, Position=No position, Balance=1001.97 USDC
2025-11-05 15:00:34: Price=$3957.35, Position=No position, Balance=1001.97 USDC
2025-11-05 15:01:34: Price=$3957.35, Position=No position, Balance=1001.97 USDC
2025-11-05 15:02:35: Price=$3957.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:03:35: Price=$3957.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:04:35: Price=$3957.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:05:37: Price=$3955.85, Position=No position, Balance=1001.97 USDC
2025-11-05 15:06:37: Price=$3955.85, Position=No position, Balance=1001.97 USDC
2025-11-05 15:07:37: Price=$3955.85, Position=No position, Balance=1001.97 USDC
2025-11-05 15:08:38: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 15:09:38: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 15:10:38: Price=$3955.05, Position=No position, Balance=1001.97 USDC
2025-11-05 15:11:40: Price=$3957.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:12:40: Price=$3957.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:13:40: Price=$3957.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:14:41: Price=$3957.25, Position=No position, Balance=1001.97 USDC
2025-11-05 15:15:41: Price=$3957.25, Position=No position, Balance=1001.97 USDC
2025-11-05 15:16:41: Price=$3957.25, Position=No position, Balance=1001.97 USDC
2025-11-05 15:17:43: Price=$3958.60, Position=No position, Balance=1001.97 USDC
2025-11-05 15:18:43: Price=$3958.60, Position=No position, Balance=1001.97 USDC
2025-11-05 15:19:43: Price=$3958.60, Position=No position, Balance=1001.97 USDC
2025-11-05 15:20:44: Price=$3956.45, Position=No position, Balance=1001.97 USDC
2025-11-05 15:21:44: Price=$3956.45, Position=No position, Balance=1001.97 USDC
2025-11-05 15:22:44: Price=$3956.45, Position=No position, Balance=1001.97 USDC
2025-11-05 15:23:46: Price=$3955.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:24:46: Price=$3955.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:25:46: Price=$3955.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:26:48: Price=$3956.90, Position=No position, Balance=1001.97 USDC
2025-11-05 15:27:48: Price=$3956.90, Position=No position, Balance=1001.97 USDC
2025-11-05 15:28:48: Price=$3956.90, Position=No position, Balance=1001.97 USDC
2025-11-05 15:29:49: Price=$3956.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:30:49: Price=$3956.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:31:49: Price=$3956.75, Position=No position, Balance=1001.97 USDC
2025-11-05 15:32:51: Price=$3956.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:33:51: Price=$3956.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:34:51: Price=$3956.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:35:52: Price=$3960.10, Position=No position, Balance=1001.97 USDC
2025-11-05 15:36:52: Price=$3960.10, Position=No position, Balance=1001.97 USDC
2025-11-05 15:37:52: Price=$3960.10, Position=No position, Balance=1001.97 USDC
2025-11-05 15:38:54: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:39:54: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:40:54: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:41:55: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:42:55: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:43:55: Price=$3959.55, Position=No position, Balance=1001.97 USDC
2025-11-05 15:44:57: Price=$3961.15, Position=No position, Balance=1001.97 USDC
2025-11-05 15:45:57: Price=$3961.15, Position=No position, Balance=1001.97 USDC
2025-11-05 15:46:57: Price=$3961.15, Position=No position, Balance=1001.97 USDC
2025-11-05 15:47:59: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:48:59: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:49:59: Price=$3960.65, Position=No position, Balance=1001.97 USDC
2025-11-05 15:51:00: Price=$3961.95, Position=No position, Balance=1001.97 USDC
2025-11-05 15:52:00: Price=$3961.95, Position=No position, Balance=1001.97 USDC
2025-11-05 15:53:00: Price=$3961.95, Position=No position, Balance=1001.97 USDC
2025-11-05 15:54:02: Price=$3961.80, Position=No position, Balance=1001.97 USDC
2025-11-05 15:55:02: Price=$3961.80, Position=No position, Balance=1001.97 USDC
2025-11-05 15:56:02: Price=$3961.80, Position=No position, Balance=1001.97 USDC
2025-11-05 15:57:03: Price=$3962.85, Position=No position, Balance=1001.97 USDC
2025-11-05 15:58:03: Price=$3962.85, Position=No position, Balance=1001.97 USDC
2025-11-05 15:59:03: Price=$3962.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:00:06: Price=$3964.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:01:06: Price=$3964.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:02:06: Price=$3964.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:03:08: Price=$3965.80, Position=No position, Balance=1001.97 USDC
2025-11-05 16:04:08: Price=$3965.80, Position=No position, Balance=1001.97 USDC
2025-11-05 16:05:08: Price=$3965.80, Position=No position, Balance=1001.97 USDC
2025-11-05 16:06:09: Price=$3971.95, Position=No position, Balance=1001.97 USDC
2025-11-05 16:07:09: Price=$3971.95, Position=No position, Balance=1001.97 USDC
2025-11-05 16:08:09: Price=$3971.95, Position=No position, Balance=1001.97 USDC
2025-11-05 16:09:11: Price=$3974.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:10:11: Price=$3974.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:11:11: Price=$3974.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:12:12: Price=$3971.05, Position=No position, Balance=1001.97 USDC
2025-11-05 16:13:12: Price=$3971.05, Position=No position, Balance=1001.97 USDC
2025-11-05 16:14:12: Price=$3971.05, Position=No position, Balance=1001.97 USDC
2025-11-05 16:15:14: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:16:14: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:17:14: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:18:16: Price=$3972.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:19:16: Price=$3972.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:20:16: Price=$3972.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:21:17: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:22:17: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:23:17: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:24:19: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:25:19: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:26:19: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:27:20: Price=$3970.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:28:20: Price=$3970.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:29:20: Price=$3970.55, Position=No position, Balance=1001.97 USDC
2025-11-05 16:30:22: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:31:22: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:32:22: Price=$3970.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:33:23: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:34:23: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:35:23: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-05 16:36:25: Price=$3972.65, Position=No position, Balance=1001.97 USDC
2025-11-05 16:37:25: Price=$3972.65, Position=No position, Balance=1001.97 USDC
2025-11-05 16:38:25: Price=$3972.65, Position=No position, Balance=1001.97 USDC
2025-11-05 16:39:26: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:40:26: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:41:26: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:42:28: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:43:28: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:44:28: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-05 16:45:29: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:46:29: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:47:29: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:48:31: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:49:31: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:50:31: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:51:32: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:52:32: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:53:32: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 16:54:34: Price=$3973.45, Position=No position, Balance=1001.97 USDC
2025-11-05 16:55:34: Price=$3973.45, Position=No position, Balance=1001.97 USDC
2025-11-05 16:56:34: Price=$3973.45, Position=No position, Balance=1001.97 USDC
2025-11-05 16:57:35: Price=$3974.50, Position=No position, Balance=1001.97 USDC
2025-11-05 16:58:35: Price=$3974.50, Position=No position, Balance=1001.97 USDC
2025-11-05 16:59:13: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 17:00:13: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 17:01:13: Price=$3973.15, Position=No position, Balance=1001.97 USDC
2025-11-05 17:02:14: Price=$3970.05, Position=No position, Balance=1001.97 USDC
2025-11-05 17:03:14: Price=$3970.05, Position=No position, Balance=1001.97 USDC
2025-11-05 17:04:14: Price=$3970.05, Position=No position, Balance=1001.97 USDC
2025-11-05 17:05:16: Price=$3970.80, Position=No position, Balance=1001.97 USDC
2025-11-05 17:06:16: Price=$3970.80, Position=No position, Balance=1001.97 USDC
2025-11-05 17:07:16: Price=$3970.80, Position=No position, Balance=1001.97 USDC
2025-11-05 17:08:17: Price=$3970.90, Position=No position, Balance=1001.97 USDC
2025-11-05 17:09:17: Price=$3970.90, Position=No position, Balance=1001.97 USDC
2025-11-05 17:10:17: Price=$3970.90, Position=No position, Balance=1001.97 USDC
2025-11-05 17:11:19: Price=$3968.55, Position=No position, Balance=1001.97 USDC
2025-11-05 17:12:19: Price=$3968.55, Position=No position, Balance=1001.97 USDC
2025-11-05 17:13:19: Price=$3968.55, Position=No position, Balance=1001.97 USDC
2025-11-05 17:14:20: Price=$3967.35, Position=No position, Balance=1001.97 USDC
2025-11-05 17:15:20: Price=$3967.35, Position=No position, Balance=1001.97 USDC
2025-11-05 17:16:20: Price=$3967.35, Position=No position, Balance=1001.97 USDC
2025-11-05 17:17:22: Price=$3963.60, Position=No position, Balance=1001.97 USDC
2025-11-05 17:18:22: Price=$3963.60, Position=No position, Balance=1001.97 USDC
2025-11-05 17:19:22: Price=$3963.60, Position=No position, Balance=1001.97 USDC
2025-11-05 17:20:23: Price=$3963.05, Position=No position, Balance=1001.97 USDC
2025-11-05 17:21:23: Price=$3963.05, Position=No position, Balance=1001.97 USDC
2025-11-05 22:30:54: Price=$3977.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:31:54: Price=$3977.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:32:54: Price=$3977.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:33:56: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 22:34:56: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 22:35:56: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 22:36:58: Price=$3973.95, Position=No position, Balance=1001.97 USDC
2025-11-05 22:37:58: Price=$3973.95, Position=No position, Balance=1001.97 USDC
2025-11-05 22:38:58: Price=$3973.95, Position=No position, Balance=1001.97 USDC
2025-11-05 22:39:59: Price=$3975.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:40:59: Price=$3975.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:41:59: Price=$3975.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:43:01: Price=$3972.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:44:01: Price=$3972.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:45:01: Price=$3972.60, Position=No position, Balance=1001.97 USDC
2025-11-05 22:46:03: Price=$3971.25, Position=No position, Balance=1001.97 USDC
2025-11-05 22:47:03: Price=$3971.25, Position=No position, Balance=1001.97 USDC
2025-11-05 22:48:03: Price=$3971.25, Position=No position, Balance=1001.97 USDC
2025-11-05 22:49:05: Price=$3966.55, Position=No position, Balance=1001.97 USDC
2025-11-05 22:50:05: Price=$3966.55, Position=No position, Balance=1001.97 USDC
2025-11-05 22:51:05: Price=$3966.55, Position=No position, Balance=1001.97 USDC
2025-11-05 22:52:07: Price=$3967.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:53:07: Price=$3967.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:54:07: Price=$3967.20, Position=No position, Balance=1001.97 USDC
2025-11-05 22:55:08: Price=$3968.85, Position=No position, Balance=1001.97 USDC
2025-11-05 22:56:08: Price=$3968.85, Position=No position, Balance=1001.97 USDC
2025-11-05 22:57:08: Price=$3968.85, Position=No position, Balance=1001.97 USDC
2025-11-05 22:58:10: Price=$3968.05, Position=No position, Balance=1001.97 USDC
2025-11-05 22:59:10: Price=$3968.05, Position=No position, Balance=1001.97 USDC
2025-11-05 23:00:10: Price=$3968.05, Position=No position, Balance=1001.97 USDC
2025-11-05 23:01:11: Price=$3959.95, Position=No position, Balance=1001.97 USDC
2025-11-05 23:02:11: Price=$3959.95, Position=No position, Balance=1001.97 USDC
2025-11-05 23:03:11: Price=$3959.95, Position=No position, Balance=1001.97 USDC
2025-11-05 23:04:13: Price=$3963.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:05:13: Price=$3963.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:06:13: Price=$3963.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:07:15: Price=$3967.30, Position=No position, Balance=1001.97 USDC
2025-11-05 23:08:15: Price=$3967.30, Position=No position, Balance=1001.97 USDC
2025-11-05 23:09:15: Price=$3967.30, Position=No position, Balance=1001.97 USDC
2025-11-05 23:10:16: Price=$3967.10, Position=No position, Balance=1001.97 USDC
2025-11-05 23:11:16: Price=$3967.10, Position=No position, Balance=1001.97 USDC
2025-11-05 23:12:16: Price=$3967.10, Position=No position, Balance=1001.97 USDC
2025-11-05 23:13:19: Price=$3966.85, Position=No position, Balance=1001.97 USDC
2025-11-05 23:14:19: Price=$3966.85, Position=No position, Balance=1001.97 USDC
2025-11-05 23:15:19: Price=$3966.85, Position=No position, Balance=1001.97 USDC
2025-11-05 23:16:20: Price=$3964.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:17:20: Price=$3964.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:18:20: Price=$3964.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:19:22: Price=$3965.65, Position=No position, Balance=1001.97 USDC
2025-11-05 23:20:22: Price=$3965.65, Position=No position, Balance=1001.97 USDC
2025-11-05 23:21:22: Price=$3965.65, Position=No position, Balance=1001.97 USDC
2025-11-05 23:22:23: Price=$3963.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:23:23: Price=$3963.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:24:23: Price=$3963.40, Position=No position, Balance=1001.97 USDC
2025-11-05 23:25:25: Price=$3966.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:26:25: Price=$3966.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:27:25: Price=$3966.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:28:26: Price=$3970.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:29:26: Price=$3970.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:30:26: Price=$3970.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:31:28: Price=$3974.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:32:28: Price=$3974.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:33:28: Price=$3974.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:34:30: Price=$3977.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:35:30: Price=$3977.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:36:30: Price=$3977.00, Position=No position, Balance=1001.97 USDC
2025-11-05 23:37:31: Price=$3973.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:38:31: Price=$3973.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:39:31: Price=$3973.90, Position=No position, Balance=1001.97 USDC
2025-11-05 23:40:32: Price=$3975.15, Position=No position, Balance=1001.97 USDC
2025-11-05 23:41:32: Price=$3975.15, Position=No position, Balance=1001.97 USDC
2025-11-05 23:42:32: Price=$3975.15, Position=No position, Balance=1001.97 USDC
2025-11-05 23:43:34: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 23:44:34: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 23:45:34: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-05 23:46:36: Price=$3976.20, Position=No position, Balance=1001.97 USDC
2025-11-05 23:47:36: Price=$3976.20, Position=No position, Balance=1001.97 USDC
2025-11-05 23:48:36: Price=$3976.20, Position=No position, Balance=1001.97 USDC
2025-11-05 23:49:37: Price=$3975.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:50:37: Price=$3975.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:51:37: Price=$3975.70, Position=No position, Balance=1001.97 USDC
2025-11-05 23:52:39: Price=$3975.80, Position=No position, Balance=1001.97 USDC
2025-11-05 23:53:39: Price=$3975.80, Position=No position, Balance=1001.97 USDC
2025-11-05 23:54:39: Price=$3975.80, Position=No position, Balance=1001.97 USDC
2025-11-05 23:55:41: Price=$3975.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:56:41: Price=$3975.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:57:41: Price=$3975.45, Position=No position, Balance=1001.97 USDC
2025-11-05 23:58:51: Price=$3973.65, Position=No position, Balance=1001.97 USDC
2025-11-05 23:59:51: Price=$3973.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:00:51: Price=$3973.65, Position=No position, Balance=1001.97 USDC
2025-11-06 00:01:57: Price=$3975.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:02:57: Price=$3975.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:03:57: Price=$3975.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:04:58: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:05:58: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:06:58: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:08:01: Price=$3972.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:09:01: Price=$3972.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:10:01: Price=$3972.95, Position=No position, Balance=1001.97 USDC
2025-11-06 00:11:02: Price=$3975.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:12:02: Price=$3975.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:13:02: Price=$3975.55, Position=No position, Balance=1001.97 USDC
2025-11-06 00:14:04: Price=$3974.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:15:04: Price=$3974.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:16:04: Price=$3974.45, Position=No position, Balance=1001.97 USDC
2025-11-06 00:17:06: Price=$3974.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:18:06: Price=$3974.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:19:06: Price=$3974.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:20:08: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:21:08: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:22:08: Price=$3971.85, Position=No position, Balance=1001.97 USDC
2025-11-06 00:23:10: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:24:10: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:25:10: Price=$3973.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:26:12: Price=$3974.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:27:12: Price=$3974.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:28:12: Price=$3974.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:29:13: Price=$3974.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:30:13: Price=$3974.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:31:13: Price=$3974.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:32:15: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:33:15: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:34:15: Price=$3976.35, Position=No position, Balance=1001.97 USDC
2025-11-06 00:35:09: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:35:16: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:36:09: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:36:16: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:37:09: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:37:16: Price=$3974.15, Position=No position, Balance=1001.97 USDC
2025-11-06 00:38:11: Price=$3974.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:38:18: Price=$3975.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:39:11: Price=$3974.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:39:18: Price=$3975.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:40:11: Price=$3974.75, Position=No position, Balance=1001.97 USDC
2025-11-06 00:40:18: Price=$3975.25, Position=No position, Balance=1001.97 USDC
2025-11-06 00:41:12: Price=$3976.05, Position=No position, Balance=1001.97 USDC
2025-11-06 00:41:19: Price=$3976.05, Position=No position, Balance=1001.97 USDC
2025-11-06 00:42:12: Price=$3976.05, Position=No position, Balance=1001.97 USDC
2025-11-06 00:42:19: Price=$3976.05, Position=No position, Balance=1001.97 USDC
2025-11-06 00:43:12: Price=$3976.05, Position=No position, Balance=1001.97 USDC
2025-11-06 00:43:19: Price=$3976.05, Position=No position, Balance=1001.97 USDC
